Fecha_hoy,ing_hab,cto_noc,ADR,num_men,num_adu,TREVPEC,count_rows
2021-11-12,3218049.535568543,2690.0,2155193.962590598,1196.0,5548.0,2110798.1147661405,1722
2021-11-13,3707808.342141078,3162.0,2355058.7556581604,1336.0,6582.0,2278949.807877399,1834
2021-11-14,3469878.4423372364,3012.0,2191489.501079051,1296.0,6278.0,2101389.1669931896,1780
2021-11-15,2862160.132907497,2538.0,1892839.1749595795,1378.0,5246.0,1826137.243821598,1546
2021-11-16,2651590.479689557,2332.0,1785098.5715883598,1264.0,4758.0,1741645.5981654406,1460
2021-11-17,2800703.552932666,2424.0,1871666.804628551,1356.0,4962.0,1822482.1703196592,1524
2021-11-18,3190120.078855369,2650.0,1934379.7240670319,1542.0,5488.0,1891287.3335534842,1508
2021-11-19,3751836.1494993707,3010.0,2287895.2519735377,1862.0,6246.0,2245611.078518609,1686
2021-11-20,3962254.985135423,3148.0,2451685.821365528,1968.0,6536.0,2450834.5954656657,1762
2021-11-21,3524998.6139572742,2732.0,2276755.3524123123,1772.0,5588.0,2257750.298456431,1640
2021-11-22,3665143.328980565,2824.0,2297207.0845471164,1966.0,5740.0,2309732.041082938,1634
2021-11-23,3725760.739898708,2892.0,2334469.220281509,2090.0,5896.0,2330800.626462889,1654
2021-11-24,3542788.0229796185,2624.0,2309113.7663791757,1710.0,5352.0,2291741.4024295635,1636
2021-11-25,3779957.207106844,2916.0,2582428.308567698,1932.0,5950.0,2544374.4535326827,1766
2021-11-26,4113292.117737318,3180.0,2740348.7591654602,2004.0,6450.0,2716724.847255024,1846
2021-11-27,4038137.303027869,3140.0,2669359.099007663,1858.0,6402.0,2635040.036733705,1884
2021-11-28,3116898.267827838,2580.0,2148593.1204583915,1486.0,5178.0,2144035.421385526,1624
2021-11-29,3094665.3851244436,2590.0,2068985.9280968409,1528.0,5252.0,2048920.2422974107,1580
2021-11-30,2939559.048087622,2578.0,1937036.415038601,1524.0,5236.0,1925589.9227198241,1544
2021-12-01,2978035.7407185975,2494.0,2022233.5950788562,1396.0,5058.0,1991096.184293129,1540
2021-12-02,2860827.072165724,2528.0,1978030.8759358602,1336.0,5130.0,1937089.729044738,1604
2021-12-03,3402826.1742349467,2896.0,2261065.7804506198,1468.0,5882.0,2246856.3183959117,1746
2021-12-04,3639445.4279152267,3092.0,2411417.8948888374,1538.0,6294.0,2382294.1349071776,1836
2021-12-05,3014588.4693007553,2686.0,2038685.2014701983,1508.0,5374.0,2041488.2049749997,1662
2021-12-06,2928550.884692146,2684.0,2039630.070813847,1558.0,5368.0,2034477.7879709671,1696
2021-12-07,2983265.1118630944,2610.0,2092066.2471123047,1490.0,5212.0,2078164.8731733277,1708
2021-12-08,2818486.2327827616,2494.0,2044729.4662996482,1356.0,5010.0,2016455.487416883,1674
2021-12-09,3121213.289640107,2654.0,2168653.1816508304,1308.0,5378.0,2117648.4816774284,1704
2021-12-10,3553669.412241408,3014.0,2380155.498317371,1550.0,6138.0,2345405.6487531685,1850
2021-12-11,3571091.689182057,3066.0,2368957.3028369723,1520.0,6262.0,2327228.5987536525,1852
2021-12-12,2824042.977497469,2422.0,2090861.791890997,1204.0,4922.0,2082181.759723638,1656
2021-12-13,3295580.15017419,2732.0,2246722.3520611143,1570.0,5562.0,2233405.659143985,1726
2021-12-14,3189557.9135817173,2662.0,2206581.6263768016,1548.0,5406.0,2189748.0134577206,1702
2021-12-15,2897821.4465267705,2398.0,2045432.6470903566,1432.0,4868.0,2035656.7751464092,1570
2021-12-16,3420629.819863203,2702.0,2352443.512404547,1512.0,5506.0,2324087.7994114943,1696
2021-12-17,3853140.318558314,2854.0,2642978.612367974,1674.0,5808.0,2628580.2673289743,1780
2021-12-18,4425818.468768608,3214.0,2962988.1763457814,1968.0,6578.0,2932986.603270521,1938
2021-12-19,4115260.1894896696,2774.0,2887702.04306934,1662.0,5726.0,2871489.2449191585,1804
2021-12-20,4510192.814283825,3010.0,3081487.6957406984,1736.0,6160.0,3100303.38797533,1884
2021-12-21,4556761.774089066,2916.0,3006116.0434502615,1710.0,5890.0,3065333.789608727,1786
2021-12-22,4431549.364790345,2622.0,2986523.4558557454,1466.0,5290.0,3050213.658057591,1664
2021-12-23,4884502.930804136,2710.0,3186441.295818103,1408.0,5518.0,3256977.622976795,1662
2021-12-24,5619612.263987623,3006.0,3698257.2026038365,1584.0,6156.0,3678730.63962376,1854
2021-12-25,5877811.64510883,3116.0,3900003.6256189677,1592.0,6428.0,3882890.5859161904,1944
2021-12-26,6405357.573091216,3086.0,4312955.297566613,1640.0,6314.0,4288122.908508522,1976
2021-12-27,6719267.584977975,3192.0,4655540.918123722,1804.0,6516.0,4626450.061840691,2058
2021-12-28,6726764.79649681,3168.0,4674123.25345202,1846.0,6452.0,4613848.553662839,2042
2021-12-29,6852052.9086737735,3050.0,4834450.018499561,1728.0,6226.0,4802793.252503846,2006
2021-12-30,7556874.308830681,3172.0,5027666.301751213,1686.0,6470.0,4964799.017754565,1978
2021-12-31,7964351.6660665665,3372.0,5232507.073075281,1734.0,7026.0,5147442.729440383,2046
2022-01-01,6839359.60335701,3156.0,4417607.974110623,1662.0,6548.0,4381764.820470721,1956
2022-01-02,4553599.006572973,2536.0,3086339.7951946016,1418.0,5206.0,3043401.2674478423,1612
2022-01-03,4713558.802482629,2916.0,3022916.113758249,1816.0,5958.0,2976778.532560254,1750
2022-01-04,4497746.874375607,2946.0,2845621.0443729344,1736.0,5974.0,2778992.728743784,1744
2022-01-05,4881832.636040582,3000.0,2835611.378848096,1632.0,6048.0,2797047.831449371,1764
2022-01-06,4795306.272770829,3022.0,2764374.8192227273,1604.0,6084.0,2751871.3228874863,1780
2022-01-07,4780875.393381867,3102.0,2781193.864186134,1628.0,6300.0,2776015.3686690712,1842
2022-01-08,4502371.534672537,3002.0,2596767.9512851126,1466.0,6118.0,2564862.6621231674,1756
2022-01-09,3206499.3349510864,2226.0,2226079.9207711318,1192.0,4590.0,2195497.312386608,1526
2022-01-10,3266283.047322878,2412.0,2203443.541832959,1316.0,4930.0,2187052.908478293,1576
2022-01-11,3248185.7302647443,2402.0,2218819.276905351,1292.0,4916.0,2227465.1107967477,1566
2022-01-12,3155665.3208037987,2374.0,2143392.3246753532,1234.0,4810.0,2150221.7588972193,1546
2022-01-13,3344756.1215197733,2468.0,2267347.7294029794,1136.0,5022.0,2261166.8915203633,1584
2022-01-14,3751162.3753405474,2690.0,2498361.707392231,1236.0,5484.0,2484325.470093216,1666
2022-01-15,3919626.7430617223,2866.0,2666795.7766101393,1268.0,5812.0,2651031.242989332,1792
2022-01-16,3010508.701733561,2128.0,2257302.2106914255,992.0,4312.0,2246958.218332753,1538
2022-01-17,2983899.7796982517,2110.0,2257208.986260194,1030.0,4284.0,2232682.54184113,1530
2022-01-18,2782231.2586246734,2054.0,2061121.150190288,956.0,4176.0,2035783.3734293347,1444
2022-01-19,2839013.6250643223,2072.0,2030719.6121856035,970.0,4186.0,1998664.3069036938,1432
2022-01-20,3100726.4163273345,2202.0,2106319.743230964,916.0,4436.0,2080784.3634298889,1484
2022-01-21,3593181.7377458904,2544.0,2381580.244193566,1088.0,5058.0,2392247.2283527493,1640
2022-01-22,3652710.7295784256,2584.0,2402530.8578018276,1156.0,5172.0,2420105.6238228693,1636
2022-01-23,3322203.739557681,2146.0,2051251.7083332913,954.0,4260.0,2080005.6933497724,1400
2022-01-24,3520525.2020362257,2222.0,2026100.9026184315,1022.0,4382.0,2059923.9387181916,1430
2022-01-25,3700435.7901850143,2274.0,2110082.30138387,1006.0,4442.0,2169758.3724072096,1474
2022-01-26,3899585.4426397295,2282.0,2087084.2309963938,1010.0,4486.0,2133915.934798292,1422
2022-01-27,4693084.0778520685,2714.0,2484420.279155048,1134.0,5396.0,2516690.516503924,1652
2022-01-28,5038530.116727555,3060.0,2617409.5419392344,1296.0,6118.0,2637577.8621718925,1762
2022-01-29,5118848.007748181,3168.0,2573621.4784726338,1344.0,6330.0,2598831.6189534054,1762
2022-01-30,3683014.452142899,2220.0,2048717.744501839,970.0,4372.0,2101230.0040733158,1402
2022-01-31,2802060.4377368097,1868.0,1938852.2631456554,894.0,3678.0,1973457.2761873377,1336
2022-02-01,2627818.789759956,1850.0,1963266.2877392962,952.0,3588.0,2030506.8403775827,1344
2022-02-02,2742290.878190624,1904.0,2018811.674239346,964.0,3748.0,2088816.0681943612,1372
2022-02-03,2997582.987409725,2128.0,2118460.8971289094,1062.0,4202.0,2160547.714261544,1464
2022-02-04,3655790.493799517,2592.0,2430041.3523243554,1238.0,5250.0,2450096.7263030116,1630
2022-02-05,4014706.073038567,2976.0,2591624.46700585,1372.0,6068.0,2589225.248129822,1782
2022-02-06,3588750.242109935,2684.0,2376190.635766713,1228.0,5394.0,2372552.115553111,1648
2022-02-07,3004195.7184547912,2180.0,2142902.084829956,1094.0,4278.0,2192617.0964134443,1508
2022-02-08,3023565.0784426397,2226.0,2124239.644467883,1048.0,4386.0,2169865.3097251593,1500
2022-02-09,3112243.4357310096,2220.0,2162872.837479199,968.0,4374.0,2207005.0475145737,1522
2022-02-10,3722088.4827133166,2550.0,2481197.7282939595,1088.0,5018.0,2540282.826085872,1670
2022-02-11,3896356.689864133,2748.0,2561757.203598729,1240.0,5490.0,2613922.9365704856,1722
2022-02-12,4152523.6142305355,2928.0,2630548.241378877,1272.0,5796.0,2668038.4129573493,1774
2022-02-13,3765071.11188798,2650.0,2491777.789298867,1206.0,5216.0,2507073.157315373,1690
2022-02-14,3681042.7145753927,2686.0,2403951.773153407,1222.0,5288.0,2421209.4274335424,1670
2022-02-15,3614017.5820360137,2526.0,2422854.19439538,1226.0,4960.0,2455520.022373033,1618
2022-02-16,3773629.920860182,2558.0,2510161.729648207,1264.0,5032.0,2538705.116129786,1626
2022-02-17,4187730.7441397477,2752.0,2786044.568210113,1402.0,5424.0,2829671.822934842,1750
2022-02-18,4896700.362378732,3204.0,3125043.2032018537,1648.0,6430.0,3099295.5614901762,1900
2022-02-19,4959969.121642516,3272.0,3221162.4445640226,1672.0,6638.0,3136877.096645156,1966
2022-02-20,4600358.525126487,2898.0,3074255.804474401,1622.0,5780.0,3030041.900284879,1878
2022-02-21,4454464.644614369,2914.0,3013893.7514051944,1842.0,5732.0,3026304.959296326,1848
2022-02-22,4068717.704848962,2724.0,2730443.3886810024,1764.0,5382.0,2721201.58442552,1726
2022-02-23,3952431.684330314,2658.0,2674127.8436814393,1650.0,5212.0,2683215.529866849,1684
2022-02-24,4317002.391191695,2830.0,2873625.4187840074,1580.0,5578.0,2854024.2801436908,1790
2022-02-25,4775891.527283518,3174.0,2987425.3176565804,1842.0,6372.0,2995523.7209498268,1904
2022-02-26,5029648.845604329,3322.0,3025342.396721842,1772.0,6836.0,2982298.4123118385,1934
2022-02-27,4292166.510622899,2684.0,2609079.151997736,1354.0,5488.0,2578022.7802580637,1634
2022-02-28,4270918.250330365,2730.0,2609944.297279594,1458.0,5620.0,2556523.2797038276,1650
2022-03-01,4397004.346851551,2892.0,2675527.3218914857,1550.0,5952.0,2638905.673454938,1710
2022-03-02,4412403.064353943,2854.0,2652473.3031395623,1522.0,5902.0,2612746.8321918715,1692
2022-03-03,4524803.31474638,2916.0,2691977.0781869036,1490.0,6020.0,2653896.4901135447,1706
2022-03-04,4687543.025409653,3034.0,2845329.710860276,1504.0,6322.0,2779189.423218581,1760
2022-03-05,4541912.047927818,3126.0,2867720.977490171,1638.0,6382.0,2817052.807890674,1808
2022-03-06,3923701.7020327114,2628.0,2646263.394135666,1438.0,5278.0,2628595.7978292974,1674
2022-03-07,4217257.347447561,2714.0,2804833.8301168545,1516.0,5458.0,2775217.3826922965,1698
2022-03-08,3999935.906025827,2602.0,2710695.2680677315,1468.0,5202.0,2690540.710921604,1658
2022-03-09,4192771.1080577564,2636.0,2845909.2293972247,1440.0,5294.0,2798347.4517634436,1702
2022-03-10,4729448.26605747,2952.0,3001603.6937660733,1514.0,5966.0,2943690.9095191336,1778
2022-03-11,5242125.351443677,3262.0,3185206.2761802156,1662.0,6600.0,3099749.0933581507,1852
2022-03-12,5467670.551701814,3402.0,3334547.153376809,1782.0,6866.0,3258102.1169589045,1924
2022-03-13,4902207.92022217,2802.0,3248677.5770550994,1746.0,5574.0,3193443.3015415603,1774
2022-03-14,5188376.78604208,3038.0,3436629.5951438895,2116.0,6058.0,3363496.6104319445,1886
2022-03-15,5323057.241934954,3134.0,3497513.360647022,2202.0,6224.0,3466965.442339848,1936
2022-03-16,4993604.3329979,2898.0,3225298.0563288014,2026.0,5700.0,3219897.05966015,1828
2022-03-17,5103801.266505719,2864.0,3309361.0536511727,1964.0,5620.0,3308448.1087947884,1828
2022-03-18,5643832.192498317,3152.0,3641612.7034717775,1914.0,6330.0,3578692.0990375536,1942
2022-03-19,6036740.816946194,3588.0,3796326.020223769,2222.0,7378.0,3682811.038125072,2076
